county_fips,statename,elasticity,total,year,hpi
24025,21,1.2349457740783691,83009,2000,168826
24025,21,1.2349457740783691,83009,2001,173520
24025,21,1.2349457740783691,83009,2002,182339
24025,21,1.2349457740783691,83009,2003,198487
24025,21,1.2349457740783691,83009,2004,226175
24025,21,1.2349457740783691,83009,2005,268433
24025,21,1.2349457740783691,83009,2006,318669
24025,21,1.2349457740783691,83009,2007,333732
24025,21,1.2349457740783691,83009,2008,330257
24025,21,1.2349457740783691,83009,2009,298837
24025,21,1.2349457740783691,83009,2010,288362
24025,21,1.2349457740783691,83009,2011,273168
24025,21,1.2349457740783691,83009,2012,262589
24025,21,1.2349457740783691,83009,2013,264025
24025,21,1.2349457740783691,83009,2014,268656
24025,21,1.2349457740783691,83009,2015,267575
24025,21,1.2349457740783691,83009,2016,271890
24027,21,1.2349457740783691,92940,2000,217411
24027,21,1.2349457740783691,92940,2001,231505
24027,21,1.2349457740783691,92940,2002,257199
24027,21,1.2349457740783691,92940,2003,298326
24027,21,1.2349457740783691,92940,2004,347358
24027,21,1.2349457740783691,92940,2005,416491
24027,21,1.2349457740783691,92940,2006,489302
24027,21,1.2349457740783691,92940,2007,503861
24027,21,1.2349457740783691,92940,2008,488169
24027,21,1.2349457740783691,92940,2009,432193
24027,21,1.2349457740783691,92940,2010,410780
24027,21,1.2349457740783691,92940,2011,416942
24027,21,1.2349457740783691,92940,2012,403457
24027,21,1.2349457740783691,92940,2013,406190
24027,21,1.2349457740783691,92940,2014,436176
24027,21,1.2349457740783691,92940,2015,430901
24027,21,1.2349457740783691,92940,2016,428751
24033,21,1.6058274507522583,300590,2000,159865
24033,21,1.6058274507522583,300590,2001,162944
24033,21,1.6058274507522583,300590,2002,175615
24033,21,1.6058274507522583,300590,2003,196126
24033,21,1.6058274507522583,300590,2004,222000
24033,21,1.6058274507522583,300590,2005,270587
24033,21,1.6058274507522583,300590,2006,343296
24033,21,1.6058274507522583,300590,2007,386119
24033,21,1.6058274507522583,300590,2008,366021
24033,21,1.6058274507522583,300590,2009,303056
24033,21,1.6058274507522583,300590,2010,237325
24033,21,1.6058274507522583,300590,2011,216828
24033,21,1.6058274507522583,300590,2012,205117
24033,21,1.6058274507522583,300590,2013,211217
24033,21,1.6058274507522583,300590,2014,239200
24033,21,1.6058274507522583,300590,2015,255117
24033,21,1.6058274507522583,300590,2016,267148
24035,21,1.2349457740783691,14927,2000,185657
24035,21,1.2349457740783691,14927,2001,199516
24035,21,1.2349457740783691,14927,2002,215419
24035,21,1.2349457740783691,14927,2003,244889
24035,21,1.2349457740783691,14927,2004,285396
24035,21,1.2349457740783691,14927,2005,337336
24035,21,1.2349457740783691,14927,2006,394802
24035,21,1.2349457740783691,14927,2007,416465
24035,21,1.2349457740783691,14927,2008,388275
24035,21,1.2349457740783691,14927,2009,343462
24035,21,1.2349457740783691,14927,2010,313331
24035,21,1.2349457740783691,14927,2011,284609
24035,21,1.2349457740783691,14927,2012,260938
24035,21,1.2349457740783691,14927,2013,278811
24035,21,1.2349457740783691,14927,2014,310417
24035,21,1.2349457740783691,14927,2015,296229
24035,21,1.2349457740783691,14927,2016,283996
24043,21,2.4939680099487305,52802,2000,127289
24043,21,2.4939680099487305,52802,2001,131936
24043,21,2.4939680099487305,52802,2002,140192
24043,21,2.4939680099487305,52802,2003,151237
24043,21,2.4939680099487305,52802,2004,168346
24043,21,2.4939680099487305,52802,2005,204428
24043,21,2.4939680099487305,52802,2006,249138
24043,21,2.4939680099487305,52802,2007,263583
24043,21,2.4939680099487305,52802,2008,244902
24043,21,2.4939680099487305,52802,2009,216142
24043,21,2.4939680099487305,52802,2010,197280
24043,21,2.4939680099487305,52802,2011,169346
24043,21,2.4939680099487305,52802,2012,167872
24043,21,2.4939680099487305,52802,2013,176075
24043,21,2.4939680099487305,52802,2014,182614
24043,21,2.4939680099487305,52802,2015,182965
24043,21,2.4939680099487305,52802,2016,185183
24510,21,1.2349457740783691,315668,2000,91939
24510,21,1.2349457740783691,315668,2001,94635
24510,21,1.2349457740783691,315668,2002,97240
24510,21,1.2349457740783691,315668,2003,103127
24510,21,1.2349457740783691,315668,2004,109155
24510,21,1.2349457740783691,315668,2005,125855
24510,21,1.2349457740783691,315668,2006,154932
24510,21,1.2349457740783691,315668,2007,180664
24510,21,1.2349457740783691,315668,2008,188632
24510,21,1.2349457740783691,315668,2009,180589
24510,21,1.2349457740783691,315668,2010,159465
24510,21,1.2349457740783691,315668,2011,144098
24510,21,1.2349457740783691,315668,2012,120682
24510,21,1.2349457740783691,315668,2013,122442
24510,21,1.2349457740783691,315668,2014,130926
24510,21,1.2349457740783691,315668,2015,131892
24510,21,1.2349457740783691,315668,2016,137269
25001,20,1.0065494775772095,148490,2000,199152
25001,20,1.0065494775772095,148490,2001,230806
25001,20,1.0065494775772095,148490,2002,273823
25001,20,1.0065494775772095,148490,2003,327909
25001,20,1.0065494775772095,148490,2004,379354
25001,20,1.0065494775772095,148490,2005,427657
25001,20,1.0065494775772095,148490,2006,454155
25001,20,1.0065494775772095,148490,2007,428834
25001,20,1.0065494775772095,148490,2008,410793
25001,20,1.0065494775772095,148490,2009,389196
25001,20,1.0065494775772095,148490,2010,370328
25001,20,1.0065494775772095,148490,2011,369921
25001,20,1.0065494775772095,148490,2012,346973
25001,20,1.0065494775772095,148490,2013,355905
25001,20,1.0065494775772095,148490,2014,365938
25001,20,1.0065494775772095,148490,2015,376510
25001,20,1.0065494775772095,148490,2016,380983
25003,20,2.7045679092407227,65959,2000,144919
25003,20,2.7045679092407227,65959,2001,153955
25003,20,2.7045679092407227,65959,2002,159451
25003,20,2.7045679092407227,65959,2003,174227
25003,20,2.7045679092407227,65959,2004,191740
25003,20,2.7045679092407227,65959,2005,215038
25003,20,2.7045679092407227,65959,2006,238680
25003,20,2.7045679092407227,65959,2007,252003
25003,20,2.7045679092407227,65959,2008,248698
25003,20,2.7045679092407227,65959,2009,236251
25003,20,2.7045679092407227,65959,2010,219676
25003,20,2.7045679092407227,65959,2011,224477
25003,20,2.7045679092407227,65959,2012,212199
25003,20,2.7045679092407227,65959,2013,206579
25003,20,2.7045679092407227,65959,2014,212692
25003,20,2.7045679092407227,65959,2015,215281
25003,20,2.7045679092407227,65959,2016,217182
25005,20,1.6055467128753662,216918,2000,173333
25005,20,1.6055467128753662,216918,2001,187573
25005,20,1.6055467128753662,216918,2002,216738
25005,20,1.6055467128753662,216918,2003,257159
25005,20,1.6055467128753662,216918,2004,300173
25005,20,1.6055467128753662,216918,2005,337515
25005,20,1.6055467128753662,216918,2006,353819
25005,20,1.6055467128753662,216918,2007,340931
25005,20,1.6055467128753662,216918,2008,321141
25005,20,1.6055467128753662,216918,2009,287263
25005,20,1.6055467128753662,216918,2010,275677
25005,20,1.6055467128753662,216918,2011,267079
25005,20,1.6055467128753662,216918,2012,251433
25005,20,1.6055467128753662,216918,2013,253597
25005,20,1.6055467128753662,216918,2014,270743
25005,20,1.6055467128753662,216918,2015,275154
25005,20,1.6055467128753662,216918,2016,286781
25011,20,1.5232977867126465,31735,2000,115514
25011,20,1.5232977867126465,31735,2001,126954
25011,20,1.5232977867126465,31735,2002,138821
25011,20,1.5232977867126465,31735,2003,155729
25011,20,1.5232977867126465,31735,2004,162069
25011,20,1.5232977867126465,31735,2005,180819
25011,20,1.5232977867126465,31735,2006,205775
25011,20,1.5232977867126465,31735,2007,212703
25011,20,1.5232977867126465,31735,2008,211358
25011,20,1.5232977867126465,31735,2009,204378
25011,20,1.5232977867126465,31735,2010,200305
25011,20,1.5232977867126465,31735,2011,194377
25011,20,1.5232977867126465,31735,2012,172667
25011,20,1.5232977867126465,31735,2013,188252
25011,20,1.5232977867126465,31735,2014,197717
25011,20,1.5232977867126465,31735,2015,205945
25011,20,1.5232977867126465,31735,2016,192300
25013,20,1.5232977867126465,186330,2000,127877
25013,20,1.5232977867126465,186330,2001,131056
25013,20,1.5232977867126465,186330,2002,141835
25013,20,1.5232977867126465,186330,2003,158542
25013,20,1.5232977867126465,186330,2004,173789
25013,20,1.5232977867126465,186330,2005,194762
25013,20,1.5232977867126465,186330,2006,217730
25013,20,1.5232977867126465,186330,2007,219891
25013,20,1.5232977867126465,186330,2008,217343
25013,20,1.5232977867126465,186330,2009,200874
25013,20,1.5232977867126465,186330,2010,198598
25013,20,1.5232977867126465,186330,2011,191804
25013,20,1.5232977867126465,186330,2012,181275
25013,20,1.5232977867126465,186330,2013,179381
25013,20,1.5232977867126465,186330,2014,184637
25013,20,1.5232977867126465,186330,2015,186640
25013,20,1.5232977867126465,186330,2016,189393
25015,20,1.5232977867126465,58827,2000,158532
25015,20,1.5232977867126465,58827,2001,168908
25015,20,1.5232977867126465,58827,2002,176237
25015,20,1.5232977867126465,58827,2003,198957
25015,20,1.5232977867126465,58827,2004,223666
25015,20,1.5232977867126465,58827,2005,255831
25015,20,1.5232977867126465,58827,2006,274064
25015,20,1.5232977867126465,58827,2007,279692
25015,20,1.5232977867126465,58827,2008,274437
25015,20,1.5232977867126465,58827,2009,265754
25015,20,1.5232977867126465,58827,2010,257424
25015,20,1.5232977867126465,58827,2011,256053
25015,20,1.5232977867126465,58827,2012,245689
25015,20,1.5232977867126465,58827,2013,247519
25015,20,1.5232977867126465,58827,2014,257322
25015,20,1.5232977867126465,58827,2015,255744
25015,20,1.5232977867126465,58827,2016,258625
25021,20,0.8581064939498901,254724,2000,249972
25021,20,0.8581064939498901,254724,2001,297398
25021,20,0.8581064939498901,254724,2002,337776
25021,20,0.8581064939498901,254724,2003,379076
25021,20,0.8581064939498901,254724,2004,415080
25021,20,0.8581064939498901,254724,2005,452311
25021,20,0.8581064939498901,254724,2006,463496
25021,20,0.8581064939498901,254724,2007,437790
25021,20,0.8581064939498901,254724,2008,426078
25021,20,0.8581064939498901,254724,2009,397999
25021,20,0.8581064939498901,254724,2010,391069
25021,20,0.8581064939498901,254724,2011,388144
25021,20,0.8581064939498901,254724,2012,371235
25021,20,0.8581064939498901,254724,2013,384014
25021,20,0.8581064939498901,254724,2014,420417
25021,20,0.8581064939498901,254724,2015,433364
25021,20,0.8581064939498901,254724,2016,456902
25023,20,0.8581064939498901,180117,2000,208787
25023,20,0.8581064939498901,180117,2001,233439
25023,20,0.8581064939498901,180117,2002,275876
25023,20,0.8581064939498901,180117,2003,323916
25023,20,0.8581064939498901,180117,2004,362877
25023,20,0.8581064939498901,180117,2005,401945
25023,20,0.8581064939498901,180117,2006,418880
25023,20,0.8581064939498901,180117,2007,387904
25023,20,0.8581064939498901,180117,2008,366019
25023,20,0.8581064939498901,180117,2009,333355
25023,20,0.8581064939498901,180117,2010,323100
25023,20,0.8581064939498901,180117,2011,314643
25023,20,0.8581064939498901,180117,2012,300721
25023,20,0.8581064939498901,180117,2013,300744
25023,20,0.8581064939498901,180117,2014,325766
25023,20,0.8581064939498901,180117,2015,332965
25023,20,0.8581064939498901,180117,2016,347249
25025,20,0.8581064939498901,292520,2000,214654
25025,20,0.8581064939498901,292520,2001,251965
25025,20,0.8581064939498901,292520,2002,293152
25025,20,0.8581064939498901,292520,2003,333489
25025,20,0.8581064939498901,292520,2004,367245
25025,20,0.8581064939498901,292520,2005,402742
25025,20,0.8581064939498901,292520,2006,422517
25025,20,0.8581064939498901,292520,2007,401016
25025,20,0.8581064939498901,292520,2008,387668
25025,20,0.8581064939498901,292520,2009,361128
25025,20,0.8581064939498901,292520,2010,349144
25025,20,0.8581064939498901,292520,2011,353434
25025,20,0.8581064939498901,292520,2012,346060
25025,20,0.8581064939498901,292520,2013,372663
25025,20,0.8581064939498901,292520,2014,412387
25025,20,0.8581064939498901,292520,2015,447145
25025,20,0.8581064939498901,292520,2016,494262
26015,23,2.389780044555664,19252,2000,121500
26015,23,2.389780044555664,19252,2001,129690
26015,23,2.389780044555664,19252,2002,136673
26015,23,2.389780044555664,19252,2003,140601
26015,23,2.389780044555664,19252,2004,146194
26015,23,2.389780044555664,19252,2005,147394
26015,23,2.389780044555664,19252,2006,151237
26015,23,2.389780044555664,19252,2007,146175
26015,23,2.389780044555664,19252,2008,138809
26015,23,2.389780044555664,19252,2009,128739
26015,23,2.389780044555664,19252,2010,117730
26015,23,2.389780044555664,19252,2011,114132
26015,23,2.389780044555664,19252,2012,112825
26015,23,2.389780044555664,19252,2013,115543
26015,23,2.389780044555664,19252,2014,124419
26015,23,2.389780044555664,19252,2015,135355
26015,23,2.389780044555664,19252,2016,143919
26027,23,4.362213611602783,20794,2000,NA
26027,23,4.362213611602783,20794,2001,NA
26027,23,4.362213611602783,20794,2002,NA
26027,23,4.362213611602783,20794,2003,NA
26027,23,4.362213611602783,20794,2004,92404
26027,23,4.362213611602783,20794,2005,112149
26027,23,4.362213611602783,20794,2006,114443
26027,23,4.362213611602783,20794,2007,113948
26027,23,4.362213611602783,20794,2008,110479
26027,23,4.362213611602783,20794,2009,103441
26027,23,4.362213611602783,20794,2010,94134
26027,23,4.362213611602783,20794,2011,88173
26027,23,4.362213611602783,20794,2012,89809
26027,23,4.362213611602783,20794,2013,91865
26027,23,4.362213611602783,20794,2014,100984
26027,23,4.362213611602783,20794,2015,108764
26027,23,4.362213611602783,20794,2016,115764
26037,23,2.575920820236206,19061,2000,122628
26037,23,2.575920820236206,19061,2001,130240
26037,23,2.575920820236206,19061,2002,136308
26037,23,2.575920820236206,19061,2003,142123
26037,23,2.575920820236206,19061,2004,152298
26037,23,2.575920820236206,19061,2005,156482
26037,23,2.575920820236206,19061,2006,163764
26037,23,2.575920820236206,19061,2007,166020
26037,23,2.575920820236206,19061,2008,163219
26037,23,2.575920820236206,19061,2009,154154
26037,23,2.575920820236206,19061,2010,141924
26037,23,2.575920820236206,19061,2011,138468
26037,23,2.575920820236206,19061,2012,136647
26037,23,2.575920820236206,19061,2013,142369
26037,23,2.575920820236206,19061,2014,152826
26037,23,2.575920820236206,19061,2015,163552
26037,23,2.575920820236206,19061,2016,171616
26045,23,2.575920820236206,44932,2000,NA
26045,23,2.575920820236206,44932,2001,NA
26045,23,2.575920820236206,44932,2002,NA
26045,23,2.575920820236206,44932,2003,142567
26045,23,2.575920820236206,44932,2004,151902
26045,23,2.575920820236206,44932,2005,158840
26045,23,2.575920820236206,44932,2006,161014
26045,23,2.575920820236206,44932,2007,157562
26045,23,2.575920820236206,44932,2008,148320
26045,23,2.575920820236206,44932,2009,137919
26045,23,2.575920820236206,44932,2010,125928
26045,23,2.575920820236206,44932,2011,122955
26045,23,2.575920820236206,44932,2012,120843
26045,23,2.575920820236206,44932,2013,125121
26045,23,2.575920820236206,44932,2014,131881
26045,23,2.575920820236206,44932,2015,137354
26045,23,2.575920820236206,44932,2016,141422
26049,23,2.750335931777954,189509,2000,133331
26049,23,2.750335931777954,189509,2001,143103
26049,23,2.750335931777954,189509,2002,149456
26049,23,2.750335931777954,189509,2003,154384
26049,23,2.750335931777954,189509,2004,161618
26049,23,2.750335931777954,189509,2005,167820
26049,23,2.750335931777954,189509,2006,172529
26049,23,2.750335931777954,189509,2007,164655
26049,23,2.750335931777954,189509,2008,151440
26049,23,2.750335931777954,189509,2009,117585
26049,23,2.750335931777954,189509,2010,99061
26049,23,2.750335931777954,189509,2011,83954
26049,23,2.750335931777954,189509,2012,72683
26049,23,2.750335931777954,189509,2013,74700
26049,23,2.750335931777954,189509,2014,80277
26049,23,2.750335931777954,189509,2015,90866
26049,23,2.750335931777954,189509,2016,98087
26065,23,2.575920820236206,119649,2000,105616
26065,23,2.575920820236206,119649,2001,113339
26065,23,2.575920820236206,119649,2002,122958
26065,23,2.575920820236206,119649,2003,130924
26065,23,2.575920820236206,119649,2004,138209
26065,23,2.575920820236206,119649,2005,145542
26065,23,2.575920820236206,119649,2006,149534
26065,23,2.575920820236206,119649,2007,147535
26065,23,2.575920820236206,119649,2008,133525
26065,23,2.575920820236206,119649,2009,128034
26065,23,2.575920820236206,119649,2010,117085
26065,23,2.575920820236206,119649,2011,106797
26065,23,2.575920820236206,119649,2012,97865
26065,23,2.575920820236206,119649,2013,99331
26065,23,2.575920820236206,119649,2014,104674
26065,23,2.575920820236206,119649,2015,113044
26065,23,2.575920820236206,119649,2016,113641
26067,23,2.389780044555664,22306,2000,NA
26067,23,2.389780044555664,22306,2001,NA
26067,23,2.389780044555664,22306,2002,NA
26067,23,2.389780044555664,22306,2003,NA
26067,23,2.389780044555664,22306,2004,121555
26067,23,2.389780044555664,22306,2005,127359
26067,23,2.389780044555664,22306,2006,130187
26067,23,2.389780044555664,22306,2007,126447
26067,23,2.389780044555664,22306,2008,120780
26067,23,2.389780044555664,22306,2009,111781
26067,23,2.389780044555664,22306,2010,101980
26067,23,2.389780044555664,22306,2011,98531
26067,23,2.389780044555664,22306,2012,97419
26067,23,2.389780044555664,22306,2013,100552
26067,23,2.389780044555664,22306,2014,107460
26067,23,2.389780044555664,22306,2015,114536
26067,23,2.389780044555664,22306,2016,119937
26077,23,2.480250358581543,97903,2000,120998
26077,23,2.480250358581543,97903,2001,127110
26077,23,2.480250358581543,97903,2002,133733
26077,23,2.480250358581543,97903,2003,130020
26077,23,2.480250358581543,97903,2004,134961
26077,23,2.480250358581543,97903,2005,139382
26077,23,2.480250358581543,97903,2006,141356
26077,23,2.480250358581543,97903,2007,139864
26077,23,2.480250358581543,97903,2008,135667
26077,23,2.480250358581543,97903,2009,133343
26077,23,2.480250358581543,97903,2010,126067
26077,23,2.480250358581543,97903,2011,122224
26077,23,2.480250358581543,97903,2012,117512
26077,23,2.480250358581543,97903,2013,122106
26077,23,2.480250358581543,97903,2014,127538
26077,23,2.480250358581543,97903,2015,135225
26077,23,2.480250358581543,97903,2016,140169
26081,23,2.389780044555664,228502,2000,119563
26081,23,2.389780044555664,228502,2001,125862
26081,23,2.389780044555664,228502,2002,127144
26081,23,2.389780044555664,228502,2003,132859
26081,23,2.389780044555664,228502,2004,139370
26081,23,2.389780044555664,228502,2005,143991
26081,23,2.389780044555664,228502,2006,147046
26081,23,2.389780044555664,228502,2007,145947
26081,23,2.389780044555664,228502,2008,139480
26081,23,2.389780044555664,228502,2009,131005
26081,23,2.389780044555664,228502,2010,126723
26081,23,2.389780044555664,228502,2011,118166
26081,23,2.389780044555664,228502,2012,116268
26081,23,2.389780044555664,228502,2013,124192
26081,23,2.389780044555664,228502,2014,140351
26081,23,2.389780044555664,228502,2015,146451
26081,23,2.389780044555664,228502,2016,160030
26123,23,2.389780044555664,20539,2000,76750
26123,23,2.389780044555664,20539,2001,83601
26123,23,2.389780044555664,20539,2002,89484
26123,23,2.389780044555664,20539,2003,92838
26123,23,2.389780044555664,20539,2004,98425
26123,23,2.389780044555664,20539,2005,100915
26123,23,2.389780044555664,20539,2006,102724
26123,23,2.389780044555664,20539,2007,111324
26123,23,2.389780044555664,20539,2008,98880
26123,23,2.389780044555664,20539,2009,91789
26123,23,2.389780044555664,20539,2010,83012
26123,23,2.389780044555664,20539,2011,80200
26123,23,2.389780044555664,20539,2012,81004
26123,23,2.389780044555664,20539,2013,82013
26123,23,2.389780044555664,20539,2014,89283
26123,23,2.389780044555664,20539,2015,94157
26123,23,2.389780044555664,20539,2016,99587
26145,23,2.2259817123413086,85121,2000,84861
26145,23,2.2259817123413086,85121,2001,89177
26145,23,2.2259817123413086,85121,2002,91776
26145,23,2.2259817123413086,85121,2003,95215
26145,23,2.2259817123413086,85121,2004,99810
26145,23,2.2259817123413086,85121,2005,102238
26145,23,2.2259817123413086,85121,2006,103004
26145,23,2.2259817123413086,85121,2007,95423
26145,23,2.2259817123413086,85121,2008,88619
26145,23,2.2259817123413086,85121,2009,78398
26145,23,2.2259817123413086,85121,2010,82838
26145,23,2.2259817123413086,85121,2011,80980
26145,23,2.2259817123413086,85121,2012,72617
26145,23,2.2259817123413086,85121,2013,75699
26145,23,2.2259817123413086,85121,2014,78020
26145,23,2.2259817123413086,85121,2015,76331
26145,23,2.2259817123413086,85121,2016,76813
26159,23,2.480250358581543,35654,2000,NA
26159,23,2.480250358581543,35654,2001,NA
26159,23,2.480250358581543,35654,2002,NA
26159,23,2.480250358581543,35654,2003,NA
26159,23,2.480250358581543,35654,2004,169404
26159,23,2.480250358581543,35654,2005,168946
26159,23,2.480250358581543,35654,2006,176401
26159,23,2.480250358581543,35654,2007,170409
26159,23,2.480250358581543,35654,2008,162886
26159,23,2.480250358581543,35654,2009,151290
26159,23,2.480250358581543,35654,2010,144604
26159,23,2.480250358581543,35654,2011,130630
26159,23,2.480250358581543,35654,2012,116711
26159,23,2.480250358581543,35654,2013,119165
26159,23,2.480250358581543,35654,2014,133112
26159,23,2.480250358581543,35654,2015,131446
26159,23,2.480250358581543,35654,2016,144665
26161,23,2.2907683849334717,126608,2000,194892
26161,23,2.2907683849334717,126608,2001,215881
26161,23,2.2907683849334717,126608,2002,231562
26161,23,2.2907683849334717,126608,2003,244473
26161,23,2.2907683849334717,126608,2004,254824
26161,23,2.2907683849334717,126608,2005,261310
26161,23,2.2907683849334717,126608,2006,267581
26161,23,2.2907683849334717,126608,2007,254958
26161,23,2.2907683849334717,126608,2008,228814
26161,23,2.2907683849334717,126608,2009,206692
26161,23,2.2907683849334717,126608,2010,191310
26161,23,2.2907683849334717,126608,2011,190631
26161,23,2.2907683849334717,126608,2012,186983
26161,23,2.2907683849334717,126608,2013,198743
26161,23,2.2907683849334717,126608,2014,226252
26161,23,2.2907683849334717,126608,2015,240385
26161,23,2.2907683849334717,126608,2016,253758
26163,23,1.241145133972168,832633,2000,114163
26163,23,1.241145133972168,832633,2001,127830
26163,23,1.241145133972168,832633,2002,137239
26163,23,1.241145133972168,832633,2003,142399
26163,23,1.241145133972168,832633,2004,149472
26163,23,1.241145133972168,832633,2005,153476
26163,23,1.241145133972168,832633,2006,157544
26163,23,1.241145133972168,832633,2007,153995
26163,23,1.241145133972168,832633,2008,140002
26163,23,1.241145133972168,832633,2009,90028
26163,23,1.241145133972168,832633,2010,62428
26163,23,1.241145133972168,832633,2011,53449
26163,23,1.241145133972168,832633,2012,48757
26163,23,1.241145133972168,832633,2013,52524
26163,23,1.241145133972168,832633,2014,65909
26163,23,1.241145133972168,832633,2015,72614
26163,23,1.241145133972168,832633,2016,78115
27003,24,1.4473755359649658,103302,2000,147008
27003,24,1.4473755359649658,103302,2001,166681
27003,24,1.4473755359649658,103302,2002,186107
27003,24,1.4473755359649658,103302,2003,202596
27003,24,1.4473755359649658,103302,2004,218651
27003,24,1.4473755359649658,103302,2005,237010
27003,24,1.4473755359649658,103302,2006,249415
27003,24,1.4473755359649658,103302,2007,249816
27003,24,1.4473755359649658,103302,2008,230682
27003,24,1.4473755359649658,103302,2009,197595
27003,24,1.4473755359649658,103302,2010,190224
27003,24,1.4473755359649658,103302,2011,176420
27003,24,1.4473755359649658,103302,2012,161384
27003,24,1.4473755359649658,103302,2013,173739
27003,24,1.4473755359649658,103302,2014,196847
27003,24,1.4473755359649658,103302,2015,202103
27003,24,1.4473755359649658,103302,2016,215924
27009,24,2.5615320205688477,15725,2000,NA
27009,24,2.5615320205688477,15725,2001,NA
27009,24,2.5615320205688477,15725,2002,143932
27009,24,2.5615320205688477,15725,2003,154606
27009,24,2.5615320205688477,15725,2004,166312
27009,24,2.5615320205688477,15725,2005,180533
27009,24,2.5615320205688477,15725,2006,186141
27009,24,2.5615320205688477,15725,2007,185853
27009,24,2.5615320205688477,15725,2008,179539
27009,24,2.5615320205688477,15725,2009,169530
27009,24,2.5615320205688477,15725,2010,155811
27009,24,2.5615320205688477,15725,2011,150974
27009,24,2.5615320205688477,15725,2012,146238
27009,24,2.5615320205688477,15725,2013,149059
27009,24,2.5615320205688477,15725,2014,156218
27009,24,2.5615320205688477,15725,2015,161694
27009,24,2.5615320205688477,15725,2016,169020
27017,24,2.0149717330932617,14834,2000,NA
27017,24,2.0149717330932617,14834,2001,NA
27017,24,2.0149717330932617,14834,2002,NA
27017,24,2.0149717330932617,14834,2003,NA
27017,24,2.0149717330932617,14834,2004,NA
27017,24,2.0149717330932617,14834,2005,143330
27017,24,2.0149717330932617,14834,2006,149386
27017,24,2.0149717330932617,14834,2007,150534
27017,24,2.0149717330932617,14834,2008,147170
27017,24,2.0149717330932617,14834,2009,140603
27017,24,2.0149717330932617,14834,2010,130917
27017,24,2.0149717330932617,14834,2011,127521
27017,24,2.0149717330932617,14834,2012,122414
27017,24,2.0149717330932617,14834,2013,127981
27017,24,2.0149717330932617,14834,2014,134667
27017,24,2.0149717330932617,14834,2015,140696
27017,24,2.0149717330932617,14834,2016,147625
27019,24,1.4473755359649658,23597,2000,202418
27019,24,1.4473755359649658,23597,2001,220093
27019,24,1.4473755359649658,23597,2002,244134
27019,24,1.4473755359649658,23597,2003,267877
27019,24,1.4473755359649658,23597,2004,285224
27019,24,1.4473755359649658,23597,2005,304069
27019,24,1.4473755359649658,23597,2006,323491
27019,24,1.4473755359649658,23597,2007,321088
27019,24,1.4473755359649658,23597,2008,313644
27019,24,1.4473755359649658,23597,2009,276569
27019,24,1.4473755359649658,23597,2010,264612
27019,24,1.4473755359649658,23597,2011,253323
27019,24,1.4473755359649658,23597,2012,237043
27019,24,1.4473755359649658,23597,2013,258650
27019,24,1.4473755359649658,23597,2014,280826
27019,24,1.4473755359649658,23597,2015,290610
27019,24,1.4473755359649658,23597,2016,302434
27025,24,1.4473755359649658,18347,2000,126564
27025,24,1.4473755359649658,18347,2001,140960
27025,24,1.4473755359649658,18347,2002,155730
27025,24,1.4473755359649658,18347,2003,170269
27025,24,1.4473755359649658,18347,2004,184514
27025,24,1.4473755359649658,18347,2005,198276
27025,24,1.4473755359649658,18347,2006,218336
27025,24,1.4473755359649658,18347,2007,220327
27025,24,1.4473755359649658,18347,2008,200016
27025,24,1.4473755359649658,18347,2009,183182
27025,24,1.4473755359649658,18347,2010,172794
27025,24,1.4473755359649658,18347,2011,166335
27025,24,1.4473755359649658,18347,2012,149727
27025,24,1.4473755359649658,18347,2013,159418
27025,24,1.4473755359649658,18347,2014,187843
27025,24,1.4473755359649658,18347,2015,194700
27025,24,1.4473755359649658,18347,2016,210172
27027,24,5.975259780883789,19779,2000,NA
27027,24,5.975259780883789,19779,2001,NA
27027,24,5.975259780883789,19779,2002,NA
27027,24,5.975259780883789,19779,2003,NA
27027,24,5.975259780883789,19779,2004,NA
27027,24,5.975259780883789,19779,2005,148538
27027,24,5.975259780883789,19779,2006,167768
27027,24,5.975259780883789,19779,2007,169918
27027,24,5.975259780883789,19779,2008,166330
27027,24,5.975259780883789,19779,2009,160083
27027,24,5.975259780883789,19779,2010,149054
27027,24,5.975259780883789,19779,2011,149493
27027,24,5.975259780883789,19779,2012,147604
27027,24,5.975259780883789,19779,2013,152992
27027,24,5.975259780883789,19779,2014,164213
27027,24,5.975259780883789,19779,2015,174515
27027,24,5.975259780883789,19779,2016,187099
27037,24,1.4473755359649658,134026,2000,164207
27037,24,1.4473755359649658,134026,2001,184704
27037,24,1.4473755359649658,134026,2002,207676
27037,24,1.4473755359649658,134026,2003,223555
27037,24,1.4473755359649658,134026,2004,241934
27037,24,1.4473755359649658,134026,2005,258123
27037,24,1.4473755359649658,134026,2006,269538
27037,24,1.4473755359649658,134026,2007,267156
27037,24,1.4473755359649658,134026,2008,256150
27037,24,1.4473755359649658,134026,2009,225926
27037,24,1.4473755359649658,134026,2010,217739
27037,24,1.4473755359649658,134026,2011,204689
27037,24,1.4473755359649658,134026,2012,181923
27037,24,1.4473755359649658,134026,2013,204037
27037,24,1.4473755359649658,134026,2014,226893
27037,24,1.4473755359649658,134026,2015,233917
27037,24,1.4473755359649658,134026,2016,244764
27053,24,1.4473755359649658,470076,2000,159938
27053,24,1.4473755359649658,470076,2001,183108
27053,24,1.4473755359649658,470076,2002,207568
27053,24,1.4473755359649658,470076,2003,227033
27053,24,1.4473755359649658,470076,2004,245607
